chr	pos	N	X
chr18	76050182	12	5
chr18	76050230	140	79
chr18	76050244	91	39
chr18	76050248	91	50
chr18	76050285	111	69
chr18	76050305	106	62
chr18	76051651	1	0
chr18	76051662	1	0
chr18	76051801	129	0
chr18	76051821	129	0
chr18	76058155	3	3
chr18	76058164	3	3
chr18	76059578	654	653
chr18	76059595	658	658
chr18	76059607	649	649
chr18	76070946	8	8
chr18	76076624	776	776
chr18	76083994	171	0
chr18	76084760	4	4
chr18	76084880	6	6
chr18	76151067	119	0
chr18	76154807	51	50
chr18	76163992	416	0
chr18	76167856	1	0
chr18	76171060	469	468
chr18	76171066	470	470
chr18	76171076	470	470
chr18	76171079	470	470
chr18	76187405	114	96
chr18	76187414	114	96
chr18	76191617	15	0
chr18	76209002	1	0
chr18	76233344	734	0
chr18	76233348	743	0
chr18	76233374	746	526
chr18	76233644	206	0
chr18	76233658	206	1
chr18	76246729	1	1
chr18	76247026	1	0
chr18	76247043	1	0
chr18	76254775	122	0
chr18	76258395	158	0
chr18	76258571	6	0
chr18	76266850	720	719
chr18	76266858	720	719
chr18	76267020	55	55
chr18	76267038	55	55
chr18	76270438	111	0
chr18	76270444	111	0
chr18	76296167	7	0
chr18	76296298	1	0
chr18	76297244	336	0
chr18	76297253	335	0
chr18	76297391	5	0
chr18	76297416	2	0
chr18	76297623	143	0
chr18	76305500	1	0
chr18	76305505	1	0
chr18	76305518	1	0
chr18	76305576	229	229
chr18	76305589	229	229
chr18	76305604	230	229
chr18	76305610	230	230
chr18	76305862	40	0
chr18	76305868	40	0
chr18	76305874	40	0
chr18	76305881	40	40
chr18	76310228	4	0
chr18	76320800	1	0
chr18	76320803	1	0
chr18	76320811	1	0
chr18	76320893	1	0
chr18	76333315	102	0
chr18	76333347	102	0
chr18	76343863	5	2
chr18	76352131	69	69
chr18	76352139	70	0
chr18	76352156	70	70
chr18	76357054	18	0
chr18	76357128	180	0
chr18	76360486	12	1
chr18	76369338	92	0
chr18	76369430	45	0
chr18	76369670	339	0
chr18	76369674	340	0
chr18	76369686	340	1
chr18	76369736	22	0
chr18	76369747	20	9
chr18	76383650	260	0
chr18	76401006	60	0
chr18	76401014	59	0
chr18	76401017	60	0
chr18	76401027	60	0
chr18	76401039	60	0
chr18	76401151	1	0
chr18	76401157	1	0
chr18	76401159	1	0
chr18	76401163	1	0
chr18	76401420	29	0
chr18	76401427	29	0
chr18	76401431	29	0
chr18	76401433	29	1
chr18	76401437	29	0
chr18	76401441	29	0
chr18	76401445	29	0
chr18	76401474	2	0
chr18	76401492	2	0
chr18	76401508	2	2
chr18	76401519	13	0
chr18	76401522	13	0
chr18	76401527	13	0
chr18	76401530	13	0
chr18	76401537	13	0
chr18	76401539	13	0
chr18	76401544	14	0
chr18	76401556	1	0
chr18	76401565	1	0
chr18	76401726	16	0
chr18	76401730	17	0
chr18	76401732	17	0
chr18	76401735	17	0
chr18	76401739	17	0
chr18	76401741	17	0
chr18	76401753	17	0
chr18	76401758	17	0
chr18	76401768	245	0
chr18	76401771	246	0
chr18	76401779	246	0
chr18	76401785	247	0
chr18	76401787	246	0
chr18	76401789	246	0
chr18	76401801	247	0
chr18	76401969	1	0
chr18	76401974	1	0
chr18	76401976	1	1
chr18	76401978	1	0
chr18	76401992	1	0
chr18	76401995	1	0
chr18	76431526	46	18
chr18	76431676	5	2
chr18	76490026	25	0
chr18	76490047	25	0
chr18	76491940	1	1
chr18	76497219	19	0
chr18	76523308	70	47
chr18	76523343	1	0
chr18	76523357	1	1
chr18	76523440	39	26
chr18	76523464	65	50
chr18	76523493	39	34
chr18	76523497	38	25
chr18	76523502	13	9
chr18	76523509	56	47
chr18	76523665	69	54
chr18	76523694	31	27
chr18	76523698	31	23
chr18	76523703	14	9
chr18	76523710	70	44
chr18	76523842	36	19
chr18	76523866	62	41
chr18	76523895	41	31
chr18	76523899	41	28
chr18	76523904	15	9
chr18	76523911	86	67
chr18	76524043	49	33
chr18	76524067	73	45
chr18	76524105	11	11
chr18	76524112	67	51
chr18	76524147	1	1
chr18	76524161	1	1
chr18	76524207	1	1
chr18	76524244	46	32
chr18	76524268	61	44
chr18	76524297	20	8
chr18	76524306	5	2
chr18	76524313	5	3
chr18	76543897	2	0
chr18	76547267	97	1
chr18	76569987	49	0
chr18	76570006	49	0
chr18	76600725	366	366
chr18	76601516	154	154
chr18	76601546	152	152
chr18	76629626	1	1
chr18	76629740	39	39
chr18	76629753	38	38
chr18	76771644	1	1
chr18	76771650	1	1
chr18	76781722	2	0
chr18	76782524	1	0
chr18	76782527	1	0
chr18	76783726	24	0
chr18	76783827	316	0
chr18	76792897	85	0
chr18	76797083	6	0
chr18	76837978	1	0
chr18	76845996	27	9
chr18	76846015	27	16
chr18	76846019	29	17
chr18	76846051	46	0
chr18	76846056	46	0
chr18	76846067	46	0
chr18	76846076	48	2
chr18	76846238	133	0
chr18	76846254	132	0
chr18	76855242	1	0
chr18	76855252	1	0
chr18	76855306	1	0
chr18	76865270	2	0
chr18	76900880	22	0
chr18	76900944	17	0
chr18	76932235	1	0
chr18	76932379	774	2
chr18	76971848	1	0
chr18	76971850	1	0
chr18	77001825	1	0
chr18	77002072	356	356
chr18	77014538	1	1
chr18	77014548	1	0
chr18	77014590	20	12
chr18	77015048	5	5
chr18	77015153	29	14
chr18	77025218	4	1
chr18	77025222	5	5
chr18	77025236	320	312
chr18	77025295	112	65
chr18	77025311	99	57
chr18	77025329	99	42
chr18	77025349	17	13
chr18	77025364	17	11
chr18	77025375	126	71
chr18	77025395	128	78
chr18	77025432	85	59
chr18	77025436	85	49
chr18	77025450	416	381
chr18	77025525	1	1
chr18	77025543	1	1
chr18	77025563	13	8
chr18	77025578	13	7
chr18	77072375	9	5
chr18	77072410	28	6
chr18	77072422	28	4
chr18	77072580	3	3
chr18	77081676	1	1
chr18	77082646	5	0
chr18	77082811	1	0
chr18	77082817	1	0
chr18	77082837	1	0
chr18	77083176	21	0
chr18	77083191	21	0
chr18	77083208	21	0
chr18	77085272	1	1
chr18	77085611	39	0
chr18	77085639	39	0
chr18	77085713	113	0
chr18	77085721	113	0
chr18	77085724	112	0
chr18	77085729	112	0
chr18	77085740	111	0
chr18	77092245	1	0
chr18	77092249	1	0
chr18	77092287	114	0
chr18	77092293	112	0
chr18	77092297	114	0
chr18	77095111	82	0
chr18	77095117	83	0
chr18	77095121	82	0
chr18	77095127	83	0
chr18	77095139	83	0
chr18	77097788	242	0
chr18	77097790	242	0
chr18	77097804	242	0
chr18	77098393	46	0
chr18	77098396	46	0
chr18	77098402	46	0
chr18	77098416	46	0
chr18	77098794	410	0
chr18	77098800	410	0
chr18	77098804	410	1
chr18	77098810	410	0
chr18	77098812	408	1
chr18	77098827	410	1
chr18	77099115	16	0
chr18	77099130	16	0
chr18	77099147	14	0
chr18	77099685	2	0
chr18	77099698	2	0
chr18	77099702	2	0
chr18	77099742	1	0
chr18	77108290	344	0
chr18	77108307	343	0
chr18	77108402	372	0
chr18	77111616	112	0
chr18	77111632	113	0
chr18	77111755	8	0
chr18	77111789	8	0
chr18	77133331	1	0
chr18	77168786	30	0
chr18	77168788	30	0
chr18	77168792	30	0
chr18	77168798	30	0
chr18	77168801	30	0
chr18	77168806	30	0
chr18	77168811	30	0
chr18	77168895	4	0
chr18	77168908	4	0
chr18	77168914	4	0
chr18	77168920	4	0
chr18	77179370	20	20
chr18	77277989	713	713
chr18	77293809	76	0
chr18	77301305	6	3
chr18	77301309	6	3
chr18	77301317	6	0
chr18	77301371	13	7
chr18	77303842	342	0
chr18	77303848	341	0
chr18	77303850	342	0
chr18	77303857	342	0
chr18	77303863	336	0
chr18	77303865	339	1
chr18	77303869	342	1
chr18	77303873	334	1
chr18	77304404	192	0
chr18	77304407	192	0
chr18	77304411	191	0
chr18	77304419	192	0
chr18	77304425	192	0
chr18	77304431	191	0
chr18	77326449	51	15
chr18	77326599	40	12
chr18	77366311	46	46
chr18	77397838	1	0
chr18	77397844	1	0
chr18	77424384	4	0
chr18	77424388	4	0
chr18	77424390	4	0
chr18	77424401	4	0
chr18	77424403	4	0
chr18	77424413	4	0
chr18	77424572	28	0
chr18	77424582	28	0
chr18	77424584	28	0
chr18	77424590	28	0
chr18	77424598	27	1
chr18	77424659	1	0
chr18	77424904	1	0
chr18	77429751	38	38
chr18	77429767	38	38
chr18	77438723	387	0
chr18	77439196	2	0
chr18	77484418	1	0
chr18	77484472	93	0
chr18	77484481	93	0
chr18	77484495	93	0
chr18	77484569	78	0
chr18	77493324	221	1
chr18	77493326	222	1
chr18	77493328	222	0
chr18	77493330	222	0
chr18	77493333	222	0
chr18	77493344	220	0
chr18	77496571	242	0
chr18	77496595	241	1
chr18	77496676	248	0
chr18	77496697	247	0
chr18	77496938	1	0
chr18	77520526	5	0
chr18	77527342	965	0
chr18	77578790	44	0
chr18	77578801	44	0
chr18	77578823	43	0
chr18	77601289	267	267
chr18	77610791	1	1
chr18	77610825	8	0
chr18	77615071	256	0
chr18	77615144	105	0
chr18	77615175	105	0
chr18	77637202	287	286
chr18	77637206	287	287
chr18	77637208	287	286
chr18	77643706	8	0
chr18	77643782	1	0
chr18	77685716	311	0
chr18	77685819	339	1
chr18	77691632	219	0
chr18	77691637	219	0
chr18	77695435	481	0
chr18	77695440	480	0
chr18	77705603	639	638
chr18	77722851	1	0
chr18	77722857	1	0
chr18	77722869	1	0
chr18	77732291	2	0
chr18	77732299	1	0
chr18	77732613	45	0
chr18	77732638	45	0
chr18	77743333	16	0
chr18	77754453	59	0
chr18	77771953	1	0
chr18	77772087	453	0
chr18	77772098	455	1
chr18	77786348	1	0
chr18	77789044	122	0
chr18	77790744	462	1
chr18	77790765	463	166
chr18	77793714	298	0
chr18	77795975	1	0
chr18	77804012	249	1
chr18	77804022	4	0
chr18	77804035	4	0
chr18	77804044	4	0
chr18	77804085	4	0
chr18	77804090	4	0
chr18	77804095	4	0
chr18	77804097	4	0
chr18	77804100	4	1
chr18	77804102	4	0
chr18	77804108	4	0
chr18	77804178	1	0
chr18	77804182	1	0
chr18	77804199	1	0
chr18	77804209	1	0
chr18	77804217	1	0
chr18	77804233	2	0
chr18	77804235	2	0
chr18	77804242	1	0
chr18	77804343	427	0
chr18	77804359	427	0
chr18	77804363	428	0
chr18	77804369	426	0
chr18	77809865	113	0
chr18	77809875	113	0
chr18	77809895	112	0
chr18	77810130	1	0
chr18	77815903	309	0
chr18	77815927	307	1
chr18	77815929	307	305
chr18	77816083	5	0
chr18	77819096	201	0
chr18	77819135	6	0
chr18	77819306	222	0
chr18	77819336	222	1
chr18	77844545	4	0
chr18	77844565	4	0
chr18	77872979	48	0
chr18	77887920	5	5
chr18	77951863	133	0
chr18	77951895	132	1
chr18	77952005	69	0
chr18	77952013	69	0
chr18	77952036	69	0
chr18	77952264	1	0
chr18	77952279	1	0
chr18	77952284	1	0
chr18	77952329	151	0
chr18	77952333	150	0
chr18	77952336	150	1
chr18	77952345	149	0
chr18	77952352	150	1
chr18	77952462	14	0
chr18	77952467	13	0
chr18	77952470	15	0
chr18	77952474	15	0
chr18	77952476	15	0
chr18	77952484	15	0
chr18	77952487	15	0
chr18	77952559	1	1
chr18	77952577	1	0
chr18	77952852	1	0
chr18	77952858	1	0
chr18	77952864	1	0
chr18	77952866	1	0
chr18	77952868	1	0
chr18	77952870	1	0
chr18	77952877	1	0
chr18	77952909	2	0
chr18	77952917	2	0
chr18	77952919	2	0
chr18	77952921	2	0
chr18	77952923	2	0
chr18	77952925	2	0
chr18	77952927	2	0
chr18	77952934	2	0
chr18	77953398	24	0
chr18	77963628	10	0
chr18	77970564	279	279
chr18	77970595	276	276
chr18	77975280	49	36
chr18	77975289	51	1
chr18	77975293	15	0
chr18	77975306	40	32
chr18	77977710	23	11
chr18	77977714	23	11
chr18	77977722	23	7
chr18	77977726	23	11
chr18	77977841	1	0
chr18	78005009	1	0
chr18	78006148	665	0
chr18	78006154	665	1
chr18	78006289	1	0
chr18	78006327	153	0
chr18	78006333	153	0
chr18	78006345	153	0
chr18	78006349	153	0
chr18	78006351	152	0
chr18	78006355	153	0
chr18	78006360	153	0
chr18	78012471	62	0
chr18	78012495	62	0
chr18	78012505	62	0
chr18	78012720	265	0
chr18	78012724	266	0
chr18	78012742	265	0
chr18	78012746	266	1
chr18	78012927	1	0
chr18	78012929	1	0
chr18	78012940	1	0
chr18	78012944	1	0
chr18	78013166	43	1
chr18	78013198	43	0
chr18	78013257	53	0
chr18	78013278	54	0
chr18	78015789	11	0
chr18	78030400	1	1
chr18	78030414	1	1
chr18	78030450	10	2
chr18	78030467	9	1
chr18	78033154	1	0
chr18	78033243	1	0
chr18	78033248	1	0
chr18	78033250	1	0
chr18	78033255	1	0
chr18	78033258	1	0
chr18	78033295	328	0
chr18	78033322	326	4
chr18	78033354	128	0
chr18	78033357	126	0
chr18	78033359	129	0
chr18	78033364	127	0
chr18	78033500	1	0
chr18	78033503	1	0
chr18	78033510	1	1
chr18	78033515	1	1
chr18	78034067	20	0
chr18	78042344	8	8
chr18	78060670	571	566
chr18	78114041	22	0
chr18	78114053	22	0
chr18	78114088	9	2
chr18	78135321	1	0
chr18	78135366	227	0
chr18	78135374	231	0
chr18	78135376	230	0
chr18	78135388	231	0
chr18	78135396	229	0
chr18	78138502	1	1
chr18	78145234	2	0
chr18	78164392	87	43
chr18	78164542	42	11
chr18	78186016	4	1
chr18	78186069	1	1
chr18	78186105	32	11
chr18	78186109	32	8
chr18	78186122	32	15
chr18	78243578	23	0
chr18	78243611	23	0
chr18	78243651	7	0
chr18	78243676	7	0
chr18	78245281	202	0
chr18	78245293	202	0
chr18	78245295	202	0
chr18	78245307	198	0
chr18	78245311	194	0
chr18	78245335	1	0
chr18	78245338	1	0
chr18	78245340	1	0
chr18	78245353	1	0
chr18	78245358	1	0
chr18	78245677	230	0
chr18	78245699	231	0
chr18	78245706	231	0
chr18	78260612	371	0
chr18	78260622	372	0
chr18	78313183	673	1
chr18	78313185	670	2
chr18	78313212	689	0
chr18	78330375	21	0
chr18	78330382	21	0
chr18	78335811	37	26
chr18	78335916	3	2
chr18	78347373	21	0
chr18	78347402	24	0
chr18	78364144	358	0
chr18	78364240	281	1
chr18	78364299	105	0
chr18	78415577	294	0
chr18	78415595	295	0
chr18	78415736	3	0
chr18	78415743	3	0
chr18	78432877	2	2
chr18	78434663	5	0
chr18	78434671	7	0
chr18	78456671	44	0
chr18	78456687	44	0
chr18	78456906	9	0
chr18	78488824	573	0
chr18	78488904	94	0
chr18	78536713	274	1
chr18	78536725	279	1
chr18	78536729	278	0
chr18	78536903	1	1
chr18	78536908	1	1
chr18	78539206	38	0
chr18	78539211	38	0
chr18	78554696	200	1
chr18	78569341	20	0
chr18	78569348	20	0
chr18	78569355	20	0
chr18	78573268	19	0
chr18	78575433	1	0
chr18	78575452	1	0
chr18	78577427	257	0
chr18	78610165	55	33
chr18	78610213	17	10
chr18	78610224	73	48
chr18	78610240	56	23
chr18	78610244	54	38
chr18	78610258	57	25
chr18	78610278	16	11
chr18	78610283	16	14
chr18	78610293	15	14
chr18	78610304	111	53
chr18	78610324	112	70
chr18	78610358	89	79
chr18	78610362	88	82
chr18	78610376	89	13
chr18	78615996	61	30
chr18	78616146	146	40
chr18	78651821	76	0
chr18	78651827	76	0
chr18	78661189	6	0
chr18	78661223	6	0
chr18	78661287	333	0
chr18	78661348	69	0
chr18	78661823	10	10
chr18	78766517	114	0
chr18	78784249	60	15
chr18	78784399	44	14
chr18	78793598	1	0
chr18	78874103	21	0
chr18	78874110	21	5
chr18	78892822	3	0
chr18	78892855	3	0
chr18	78893051	28	1
chr18	78893121	202	55
chr18	78893138	203	145
chr18	78893142	199	59
chr18	78893155	296	62
chr18	78893162	93	2
chr18	78893247	39	19
chr18	78893265	39	13
chr18	78893272	35	18
chr18	78893317	23	10
chr18	78893329	24	12
chr18	78893350	40	21
chr18	78893354	18	4
chr18	78893367	122	47
chr18	78893374	105	33
chr18	78893377	105	37
chr18	78893459	32	13
chr18	78893477	32	14
chr18	78893484	30	15
chr18	78893529	28	10
chr18	78893541	30	14
chr18	78893562	55	16
chr18	78893566	27	3
chr18	78893579	97	32
chr18	78893586	72	18
chr18	78893589	72	24
chr18	78893696	21	9
chr18	78893753	1	0
chr18	78893774	28	14
chr18	78893778	27	11
chr18	78893791	110	45
chr18	78893798	83	23
chr18	78893801	83	31
chr18	78893883	28	14
chr18	78893891	28	14
chr18	78893909	28	6
chr18	78893916	27	14
chr18	78893961	27	13
chr18	78893973	27	14
chr18	78893994	53	25
chr18	78893998	27	9
chr18	78894011	27	8
chr18	78894128	24	11
chr18	78894173	19	8
chr18	78894185	20	6
chr18	78894206	47	16
chr18	78894210	27	5
chr18	78894223	119	41
chr18	78894230	92	23
chr18	78894233	92	27
chr18	78894315	46	25
chr18	78894333	46	21
chr18	78894340	43	23
chr18	78894385	25	12
chr18	78894397	25	9
chr18	78894422	10	6
chr18	78894435	118	54
chr18	78894442	108	37
chr18	78894445	108	47
chr18	78894552	16	0
chr18	78894597	8	3
chr18	78894609	9	2
chr18	78894630	23	12
chr18	78894634	14	4
chr18	78894648	14	7
chr18	78900254	47	19
chr18	78931309	19	0
chr18	78952342	141	0
chr18	78952368	141	0
chr18	78974101	319	0
chr18	78979216	62	0
chr18	78979228	62	0
chr18	78979298	169	0
chr18	79029463	15	0
chr18	79029473	15	0
chr18	79029486	15	0
chr18	79029497	15	0
chr18	79053903	354	1
chr18	79053927	353	0
chr18	79054475	218	0
chr18	79054494	219	0
chr18	79054533	4	0
chr18	79054547	4	0
chr18	79054550	4	0
chr18	79054660	1	0
chr18	79054798	2	1
chr18	79055450	11	1
chr18	79055456	11	0
chr18	79055470	11	0
chr18	79055494	1	0
chr18	79055736	9	0
chr18	79055754	9	0
chr18	79055911	1	0
chr18	79055916	1	0
chr18	79056008	1	0
chr18	79058332	8	2
chr18	79058344	8	3
chr18	79058365	29	11
chr18	79058369	21	7
chr18	79058382	124	37
chr18	79058389	103	28
chr18	79058392	103	35
chr18	79058474	24	6
chr18	79058499	24	14
chr18	79058509	92	66
chr18	79058544	22	7
chr18	79058556	23	9
chr18	79058577	42	23
chr18	79058595	20	6
chr18	79156179	1	0
chr18	79156192	1	0
chr18	79246430	563	0
chr18	79293976	7	0
chr18	79294084	1	0
chr18	79305746	1	1
chr18	79306048	1	0
chr18	79306054	1	0
chr18	79306056	1	0
chr18	79306058	1	0
chr18	79306063	1	0
chr18	79306068	1	0
chr18	79306074	1	0
chr18	79306214	3	0
chr18	79306221	3	0
chr18	79306258	1	0
chr18	79306262	1	0
chr18	79306274	1	0
chr18	79306284	1	0
chr18	79306595	3	0
chr18	79306598	3	0
chr18	79306601	3	3
chr18	79306618	4	0
chr18	79306620	1	0
chr18	79306624	1	0
chr18	79306629	1	1
chr18	79306631	1	1
chr18	79306640	2	0
chr18	79306642	2	0
chr18	79306650	1	0
chr18	79306653	1	0
chr18	79306657	1	0
chr18	79306661	1	0
chr18	79306663	1	0
chr18	79306669	54	0
chr18	79306672	53	0
chr18	79306676	53	0
chr18	79306690	53	0
chr18	79306696	53	0
chr18	79306759	1	0
chr18	79306807	1	0
chr18	79306822	1	0
chr18	79306824	1	0
chr18	79306923	3	0
chr18	79306926	3	0
chr18	79306942	3	0
chr18	79307060	14	0
chr18	79307078	14	0
chr18	79351005	6	0
chr18	79371909	7	0
chr18	79394802	219	0
chr18	79432413	54	20
chr18	79432563	57	22
chr18	79534777	62	0
chr18	79562383	2	1
chr18	79562458	316	1
chr18	79562469	318	1
chr18	79562491	317	0
chr18	79617477	51	10
chr18	79617627	58	19
chr18	79623232	39	25
chr18	79623364	110	48
chr18	79623372	110	50
chr18	79623388	119	56
chr18	79623395	9	5
chr18	79623433	53	20
chr18	79623494	1	1
chr18	79623565	91	6
chr18	79623589	107	55
chr18	79623596	14	8
chr18	79623634	43	29
chr18	79623790	60	37
chr18	79639259	55	19
chr18	79639409	40	15
chr18	79657701	1	0
chr18	79657894	1	1
chr18	79659139	1	0
chr18	79670739	161	0
chr18	79670777	35	0
chr18	79704141	79	37
chr18	79704148	79	32
chr18	79704151	79	33
chr18	79704233	23	4
chr18	79704258	21	9
chr18	79704303	72	22
chr18	79704315	72	23
chr18	79704336	88	29
chr18	79704340	18	5
chr18	79704353	114	50
chr18	79704360	96	42
chr18	79704363	96	35
chr18	79704470	26	10
chr18	79704515	13	8
chr18	79704527	14	7
chr18	79704548	44	18
chr18	79704552	30	10
chr18	79704565	141	52
chr18	79704572	111	34
chr18	79704575	111	40
chr18	79704657	26	8
chr18	79704682	26	17
chr18	79704727	21	8
chr18	79704739	23	9
chr18	79704760	24	9
chr18	79704764	4	3
chr18	79704784	2	1
chr18	79704787	2	1
chr18	79704869	28	10
chr18	79704894	27	13
chr18	79704939	3	1
chr18	79704951	3	1
chr18	79704972	21	12
chr18	79704976	18	7
chr18	79704990	17	6
chr18	79710594	36	13
chr18	79710823	2	0
chr18	79710841	2	1
chr18	79800390	52	16
chr18	79800540	46	21
chr18	79827097	3	1
chr18	79864805	3	3
chr18	79865060	52	15
chr18	79902890	1	1
chr18	79902897	1	1
chr18	79902899	1	0
chr18	79905000	75	52
chr18	79905182	4	4
chr18	79905540	58	56
chr18	79905617	59	22
chr18	79905651	60	24
chr18	79906574	11	7
chr18	79906579	12	9
chr18	79906587	12	8
chr18	79906597	12	6
chr18	79906613	14	13
chr18	79906647	13	8
chr18	79906666	2	2
chr18	79906799	7	7
chr18	79906808	7	7
chr18	79906821	7	7
chr18	79906828	7	7
chr18	79907498	28	13
chr18	79907519	66	28
chr18	79907528	66	6
chr18	79907541	38	6
chr18	79907546	48	6
chr18	79907553	12	1
chr18	79907570	12	9
chr18	79907573	12	9
chr18	79907575	12	9
chr18	79907583	2	1
chr18	79907587	2	1
chr18	79908923	1	0
chr18	79920490	50	31
chr18	79920622	57	39
chr18	79920646	79	59
chr18	79920675	35	27
chr18	79920679	35	30
chr18	79920684	13	10
chr18	79920691	13	9
chr18	79920698	57	45
chr18	79920733	1	1
chr18	79920747	1	1
chr18	79920759	1	1
chr18	79920830	59	40
chr18	79920854	76	52
chr18	79920883	117	109
chr18	79920887	124	115
chr18	79920892	107	89
chr18	79920899	107	74
chr18	79921038	51	38
chr18	79921062	77	60
chr18	79921091	26	20
chr18	79921095	26	19
chr18	79921102	51	41
chr18	79921137	1	1
chr18	79921151	1	1
chr18	79921163	1	1
chr18	79921234	64	48
chr18	79921258	83	56
chr18	79921287	40	35
chr18	79921291	40	33
chr18	79921303	21	20
chr18	79921345	1	0
chr18	79921442	29	29
chr18	79921465	33	31
chr18	79921495	21	16
chr18	79921499	21	15
chr18	79921504	16	11
chr18	79921511	16	12
chr18	79921518	85	71
chr18	79921553	1	0
chr18	79921567	1	1
chr18	79921650	50	43
chr18	79921674	69	56
chr18	79921703	34	22
chr18	79921707	34	24
chr18	79921712	15	7
chr18	79921719	15	5
chr18	79921726	71	57
chr18	79921761	1	1
chr18	79921775	2	1
chr18	79921787	2	1
chr18	79921858	61	52
chr18	79921882	83	61
chr18	79921911	130	127
chr18	79921915	132	126
chr18	79921920	109	89
chr18	79921927	109	78
chr18	79921995	1	1
chr18	79922066	53	42
chr18	79922090	75	56
chr18	79922119	21	17
chr18	79922123	21	17
chr18	79922130	43	33
chr18	79922262	45	34
chr18	79922286	65	48
chr18	79922315	39	34
chr18	79922319	39	38
chr18	79922331	19	19
chr18	79922470	21	21
chr18	79922493	23	21
chr18	79922523	23	15
chr18	79922527	23	15
chr18	79922532	19	13
chr18	79922539	19	13
chr18	79922546	78	66
chr18	79922678	61	51
chr18	79922702	70	50
chr18	79922740	13	9
chr18	79922747	13	10
chr18	79928295	72	23
chr18	79928445	61	22
chr18	79939403	18	4
chr18	79939685	41	16
chr18	79940060	69	20
chr18	79940210	67	21
chr18	79945940	189	107
chr18	79945954	189	107
chr18	79945958	188	106
chr18	79945974	204	121
chr18	79945985	15	11
chr18	79946023	60	45
chr18	79946025	60	41
chr18	79946033	60	43
chr18	79947342	45	20
chr18	79947492	43	17
chr18	79970137	42	16
chr18	79970287	36	17
chr18	79970849	7	0
chr18	79970873	84	1
chr18	79970901	311	232
chr18	80004847	1	0
chr18	80005104	3	3
chr18	80008889	2	2
chr18	80018927	38	16
chr18	80019077	56	19
chr18	80024893	12	9
chr18	80024898	12	6
chr18	80024903	12	6
chr18	80028113	129	0
chr18	80028132	129	0
chr18	80028150	206	198
chr18	80028169	206	198
chr18	80080133	2	2
chr18	80093417	51	0
chr18	80130705	9	0
chr18	80130714	9	0
chr18	80130725	9	9
chr18	80130811	110	110
chr18	80153369	50	14
chr18	80153519	50	22
chr18	80166294	13	0
chr18	80175666	51	20
chr18	80175816	48	18
chr18	80229507	3	0
chr18	80243462	32	0
chr18	80243519	1	1
chr18	80243524	1	1
chr18	80243567	1	0
chr18	80243719	15	0
chr18	80243727	15	0
chr18	80243737	15	0
chr18	80243743	15	0
chr18	80243745	16	0
chr18	80243786	1	0
chr18	80243802	1	0
chr18	80243815	487	0
chr18	80243842	487	0
chr18	80243890	89	0
chr18	80243900	87	0
chr18	80244010	239	0
chr18	80244020	239	0
chr18	80244022	239	0
chr18	80244029	239	0
chr18	80244043	239	1
chr18	80244088	124	0
chr18	80244091	124	0
chr18	80244094	124	0
chr18	80244160	55	0
chr18	80244175	55	0
chr18	80244189	1	0
chr18	80244213	1	0
chr18	80244299	1	0
chr18	80244302	1	0
chr18	80244575	3	0
chr18	80253974	1	1
chr18	80254076	242	0
chr18	80254079	242	2
chr18	80258648	83	0
chr18	80258681	85	1
chr18	80258896	1	0
chr18	80260296	1	0
chr18	80268694	94	94
chr18	80270165	35	0
chr18	80270199	35	0
chr18	80279859	449	447
chr18	80281235	1	0
chr18	80309435	1	0
chr18	80309441	1	0
chr18	80309449	1	0
chr18	80309462	1	0
chr18	80324880	169	168
chr18	80324981	162	162
chr18	80325083	336	335
chr18	80325108	336	336
chr18	80347651	66	0
chr18	80347653	66	0
chr18	80347657	65	0
chr18	80347670	66	0
chr18	80347672	66	0
chr18	80347679	66	0
chr18	80347705	1	0
chr18	80347726	1	0
chr18	80347731	1	0
chr18	80347735	1	0
chr18	80347795	12	0
chr18	80347804	12	0
chr18	80347824	16	1
chr18	80347836	6	0
chr18	80359676	34	0
chr18	80359693	252	0
chr18	80359697	218	0
chr18	80359829	85	0
chr18	80366492	13	12
chr18	80366513	13	1
chr18	80366516	13	0
chr18	80366681	1	1
chr18	80366710	1	0
chr18	80397278	8	0
chr18	80397292	8	0
chr18	80397297	8	0
chr18	80397299	8	0
chr18	80397306	8	0
chr18	80398070	4	4
chr18	80398084	1	1
chr18	80398101	1	0
chr18	80398124	12	2
chr18	80398136	11	3
chr18	80403681	81	0
chr18	80403697	81	0
chr18	80403706	76	0
chr18	80403711	81	0
chr18	80403726	52	0
chr18	80403730	52	0
chr18	80403735	52	0
chr18	80403760	52	0
chr18	80403787	2	2
chr18	80404412	258	257
chr18	80408474	290	1
chr18	80408477	290	290
chr18	80408482	290	290
chr18	80427906	78	41
chr18	80428056	55	17
chr18	80429206	17	9
chr18	80429210	19	7
chr18	80429222	19	7
chr18	80429241	2	2
chr18	80430144	4	0
chr18	80430153	4	0
chr18	80430176	4	0
chr18	80449578	312	0
chr18	80449629	46	0
chr18	80449656	46	0
chr18	80460720	44	43
chr18	80460840	198	0
chr18	80460865	199	0
chr18	80467893	106	1
chr18	80468011	1	0
chr18	80468028	1	1
chr18	80468037	243	0
chr18	80468055	242	0
chr18	80468062	243	0
chr18	80471837	5	0
chr18	80477012	1	1
chr18	80479267	314	314
chr18	80479294	318	318
chr18	80479300	319	316
chr18	80479337	26	26
chr18	80479350	26	26
chr18	80485952	25	25
chr18	80502546	314	0
