chr	pos	N	X
chr18	36480072	12	1
chr18	36480083	12	0
chr18	36480089	12	9
chr18	36480112	12	0
chr18	36480116	12	0
chr18	36480119	12	0
chr18	36480121	12	0
chr18	36480126	12	0
chr18	36480132	12	0
chr18	36480195	9	3
chr18	36480205	10	5
chr18	36480224	41	7
chr18	36480230	33	2
chr18	36480237	33	2
chr18	36480244	33	1
chr18	36480246	33	2
chr18	36480250	33	2
chr18	36480259	3	0
chr18	36480267	2	0
chr18	36480274	2	0
chr18	36480278	3	0
chr18	36480280	3	0
chr18	36480283	3	0
chr18	36480285	18	9
chr18	36480297	16	3
chr18	36480299	16	9
chr18	36480307	15	15
chr18	36480319	31	7
chr18	36480324	53	23
chr18	36480326	53	29
chr18	36480328	53	17
chr18	36480330	53	23
chr18	36480338	53	16
chr18	36480340	53	23
chr18	36480354	68	19
chr18	36480382	71	16
chr18	36480413	41	18
chr18	36483829	21	5
chr18	36483850	21	8
chr18	36483862	21	0
chr18	36483895	12	4
chr18	36483902	50	3
chr18	36483907	38	4
chr18	36483909	38	0
chr18	36483915	38	9
chr18	36483919	38	4
chr18	36484007	49	16
chr18	36484038	27	0
chr18	36484182	3	0
chr18	36488007	4	0
chr18	36488050	50	0
chr18	36488067	37	0
chr18	36488084	37	0
chr18	36488182	31	17
chr18	36488309	1	0
chr18	36488388	42	0
chr18	36488395	42	0
chr18	36488398	42	0
chr18	36488451	34	0
chr18	36488474	51	0
chr18	36488503	17	0
chr18	36488553	3	1
chr18	36488574	3	0
chr18	36490604	15	0
chr18	36490731	89	13
chr18	36491862	6	4
chr18	36491901	3	1
chr18	36491951	3	0
chr18	36491963	3	1
chr18	36491967	3	0
chr18	36492168	1	0
chr18	36492173	1	0
chr18	36508163	30	0
chr18	36508187	30	0
chr18	36508249	4	0
chr18	36508255	4	0
chr18	36508257	4	0
chr18	36508274	1	0
chr18	36508292	2	0
chr18	36508294	2	0
chr18	36508296	2	0
chr18	36508321	53	0
chr18	36508332	51	1
chr18	36508343	51	0
chr18	36508350	53	0
chr18	36508357	1	1
chr18	36508359	2	0
chr18	36508362	2	0
chr18	36508367	2	0
chr18	36508380	25	0
chr18	36508382	25	0
chr18	36508391	25	0
chr18	36508394	25	0
chr18	36508403	25	0
chr18	36508410	25	0
chr18	36508443	24	18
chr18	36508447	24	18
chr18	36508456	24	15
chr18	36508496	3	0
chr18	36508515	3	0
chr18	36508622	5	0
chr18	36508625	5	0
chr18	36508635	4	0
chr18	36508651	5	0
chr18	36508667	24	0
chr18	36508676	24	0
chr18	36508686	43	0
chr18	36508702	19	0
chr18	36508709	44	0
chr18	36508734	26	0
chr18	36508738	47	0
chr18	36508758	21	0
chr18	36508770	19	0
chr18	36508806	40	0
chr18	36508830	40	0
chr18	36508877	20	0
chr18	36508882	20	0
chr18	36508895	20	0
chr18	36508904	34	0
chr18	36508933	14	0
chr18	36526750	2	0
chr18	36526843	2	0
chr18	36540293	1	0
chr18	36540483	36	28
chr18	36540524	14	7
chr18	36540542	14	4
chr18	36540555	14	2
chr18	36558482	34	20
chr18	36558510	35	31
chr18	36558638	27	27
chr18	36569613	12	3
chr18	36569704	2	1
chr18	36570737	3	3
chr18	36570919	22	7
chr18	36571556	15	9
chr18	36571593	1	0
chr18	36571638	8	3
chr18	36571646	8	3
chr18	36587524	8	5
chr18	36587557	36	12
chr18	36587561	26	6
chr18	36587573	27	16
chr18	36597206	11	4
chr18	36597242	1	0
chr18	36613809	4	0
chr18	36613812	4	0
chr18	36613875	3	0
chr18	36613877	3	0
chr18	36613879	2	0
chr18	36613956	14	0
chr18	36613969	14	0
chr18	36614010	1	1
chr18	36614015	3	0
chr18	36614017	1	0
chr18	36614034	3	0
chr18	36614040	3	0
chr18	36614155	4	0
chr18	36614161	4	0
chr18	36614175	41	0
chr18	36614196	37	0
chr18	36614229	30	0
chr18	36614235	29	0
chr18	36614259	28	0
chr18	36630914	1	1
chr18	36637883	8	5
chr18	36638065	2	2
chr18	36638364	10	3
chr18	36638368	10	5
chr18	36638423	34	28
chr18	36638500	34	24
chr18	36638534	33	24
chr18	36639363	14	10
chr18	36639366	14	5
chr18	36639426	24	9
chr18	36639457	28	22
chr18	36639462	12	8
chr18	36639470	12	8
chr18	36639480	12	9
chr18	36639496	8	6
chr18	36640370	3	1
chr18	36640377	7	2
chr18	36640397	7	2
chr18	36640399	7	4
chr18	36640407	4	2
chr18	36640411	4	1
chr18	36651224	8	0
chr18	36651268	48	4
chr18	36651276	48	4
chr18	36651291	47	14
chr18	36666809	20	0
chr18	36666920	31	5
chr18	36666945	31	5
chr18	36673976	19	0
chr18	36674004	21	0
chr18	36674037	2	0
chr18	36675236	10	0
chr18	36675246	10	0
chr18	36675259	10	0
chr18	36675392	23	0
chr18	36675404	23	0
chr18	36675406	23	0
chr18	36675418	52	7
chr18	36675423	30	0
chr18	36675435	30	0
chr18	36675439	30	0
chr18	36675444	30	0
chr18	36675446	30	0
chr18	36675448	30	0
chr18	36675452	30	22
chr18	36675595	10	0
chr18	36675601	10	0
chr18	36678771	24	0
chr18	36678783	33	0
chr18	36678812	9	0
chr18	36681338	18	0
chr18	36681376	5	0
chr18	36681858	24	0
chr18	36681935	24	0
chr18	36681938	24	0
chr18	36694433	8	0
chr18	36694561	3	0
chr18	36694570	3	0
chr18	36705083	8	5
chr18	36705095	8	4
chr18	36705149	3	1
chr18	36717222	6	5
chr18	36719039	2	0
chr18	36719163	1	0
chr18	36719175	2	0
chr18	36719179	43	0
chr18	36719188	41	0
chr18	36719193	43	0
chr18	36719208	43	0
chr18	36719211	69	0
chr18	36719238	35	0
chr18	36719250	10	0
chr18	36719253	10	0
chr18	36719314	47	0
chr18	36719329	49	1
chr18	36719331	49	0
chr18	36719333	51	2
chr18	36719337	49	0
chr18	36719358	19	0
chr18	36719364	18	0
chr18	36719376	24	0
chr18	36719393	37	0
chr18	36719395	36	0
chr18	36719397	37	0
chr18	36719402	37	0
chr18	36719411	84	0
chr18	36719419	54	0
chr18	36719426	82	0
chr18	36719456	45	0
chr18	36719464	16	0
chr18	36719470	31	0
chr18	36719502	36	6
chr18	36719512	21	0
chr18	36719536	66	14
chr18	36719542	46	0
chr18	36719564	46	1
chr18	36719567	46	0
chr18	36719615	1	0
chr18	36719630	22	0
chr18	36719640	23	0
chr18	36719644	22	0
chr18	36719654	22	0
chr18	36720082	1	0
chr18	36720086	1	0
chr18	36720096	1	0
chr18	36720108	1	0
chr18	36720200	2	0
chr18	36720328	34	0
chr18	36720338	35	0
chr18	36720340	44	0
chr18	36720343	44	0
chr18	36720350	45	0
chr18	36720352	43	0
chr18	36720361	45	0
chr18	36720367	10	0
chr18	36720373	49	12
chr18	36720379	39	12
chr18	36720381	39	0
chr18	36720398	39	0
chr18	36720405	43	12
chr18	36720411	6	0
chr18	36720414	6	0
chr18	36720459	20	0
chr18	36720476	20	0
chr18	36720482	20	0
chr18	36720488	20	0
chr18	36720491	89	0
chr18	36720501	69	0
chr18	36720514	69	0
chr18	36720519	84	0
chr18	36720546	15	0
chr18	36720548	15	0
chr18	36720551	17	0
chr18	36720558	2	0
chr18	36720564	2	0
chr18	36720567	2	0
chr18	36720570	2	0
chr18	36720573	2	0
chr18	36720576	2	0
chr18	36720579	1	0
chr18	36720582	2	0
chr18	36720609	1	0
chr18	36720618	2	0
chr18	36720623	3	0
chr18	36720642	3	0
chr18	36720659	1	0
chr18	36720797	11	0
chr18	36720822	11	0
chr18	36720910	1	0
chr18	36720916	1	0
chr18	36720953	22	0
chr18	36720960	22	0
chr18	36720962	22	0
chr18	36720964	22	0
chr18	36720972	50	0
chr18	36720993	28	0
chr18	36721002	27	0
chr18	36721077	16	0
chr18	36793409	1	0
chr18	36807280	1	0
chr18	36807339	23	16
chr18	36807403	37	30
chr18	36807895	10	3
chr18	36807929	36	36
chr18	36807937	26	26
chr18	36807949	26	26
chr18	36808064	50	4
chr18	36808879	29	20
chr18	36808943	28	23
chr18	36823755	25	19
chr18	36823787	25	14
chr18	36823860	86	74
chr18	36823866	86	64
chr18	36823889	100	67
chr18	36823906	15	14
chr18	36823920	39	38
chr18	36823927	24	24
chr18	36823939	24	14
chr18	36823950	24	14
chr18	36825026	16	5
chr18	36825107	14	13
chr18	36829816	12	0
chr18	36829834	12	2
chr18	36829860	1	0
chr18	36829870	1	0
chr18	36829885	1	0
chr18	36829888	1	0
chr18	36829901	69	42
chr18	36829910	69	42
chr18	36829920	68	42
chr18	36829935	121	95
chr18	36829940	54	54
chr18	36829946	54	54
chr18	36829954	54	54
chr18	36829965	54	48
chr18	36838566	10	0
chr18	36838580	10	2
chr18	36838612	18	0
chr18	36838632	54	0
chr18	36838640	37	1
chr18	36838653	37	0
chr18	36838729	42	0
chr18	36838731	42	0
chr18	36838738	86	0
chr18	36838772	47	0
chr18	36838775	4	0
chr18	36838790	6	0
chr18	36838804	6	0
chr18	36838806	6	0
chr18	36838816	5	0
chr18	36838823	7	0
chr18	36838834	2	0
chr18	36838962	7	0
chr18	36838966	7	0
chr18	36838969	7	0
chr18	36838976	7	0
chr18	36839025	1	0
chr18	36839027	1	0
chr18	36839124	2	0
chr18	36839136	2	0
chr18	36839141	2	0
chr18	36842368	18	4
chr18	36842380	18	8
chr18	36842499	33	4
chr18	36855527	5	0
chr18	36855600	1	0
chr18	36855710	1	0
chr18	36885678	3	0
chr18	36885687	40	0
chr18	36885717	37	8
chr18	36890618	3	0
chr18	36890644	3	0
chr18	36890703	42	3
chr18	36890712	41	0
chr18	36890727	21	0
chr18	36890733	21	0
chr18	36890743	43	2
chr18	36890774	22	0
chr18	36893551	1	0
chr18	36893731	13	0
chr18	36894760	15	0
chr18	36894773	17	0
chr18	36894779	17	0
chr18	36894834	2	0
chr18	36894846	2	0
chr18	36895046	2	0
chr18	36895053	1	0
chr18	36895104	46	1
chr18	36895114	46	1
chr18	36895210	21	0
chr18	36895223	21	0
chr18	36895405	2	1
chr18	36897368	5	5
chr18	36897390	5	5
chr18	36897395	5	5
chr18	36897534	10	10
chr18	36903973	4	1
chr18	36903979	2	1
chr18	36904815	19	0
chr18	36904843	35	0
chr18	36904857	16	0
chr18	36913153	56	46
chr18	36913159	56	38
chr18	36913165	56	45
chr18	36913171	56	46
chr18	36913177	56	46
chr18	36913195	8	0
chr18	36913207	19	7
chr18	36913213	12	7
chr18	36913231	8	1
chr18	36913237	8	7
chr18	36919877	44	0
chr18	36919898	44	0
chr18	36920007	43	0
chr18	36920021	43	0
chr18	36931073	14	12
chr18	36942672	1	0
chr18	36942676	1	0
chr18	36942827	15	0
chr18	36942834	14	0
chr18	36942842	15	0
chr18	36942848	15	0
chr18	36942859	54	0
chr18	36942868	39	0
chr18	36942889	68	0
chr18	36942901	29	0
chr18	36942912	28	0
chr18	36942995	22	0
chr18	36943029	80	1
chr18	36943032	57	0
chr18	36943093	1	0
chr18	36943130	46	0
chr18	36943132	46	0
chr18	36943154	45	0
chr18	36943164	46	1
chr18	36948993	3	3
chr18	36949044	15	7
chr18	36953225	5	0
chr18	36957066	3	0
chr18	36961359	28	0
chr18	36961368	28	0
chr18	36961380	29	0
chr18	36961386	46	0
chr18	36961407	24	0
chr18	36961417	24	0
chr18	36974312	11	6
chr18	36974320	11	7
chr18	36974332	11	6
chr18	36974367	7	4
chr18	36977652	15	8
chr18	36977802	20	9
chr18	36978611	13	4
chr18	36978619	13	4
chr18	36978623	13	6
chr18	36987684	18	17
chr18	36987705	18	17
chr18	36987712	18	17
chr18	36987816	2	0
chr18	36990946	9	9
chr18	36990957	9	1
chr18	36990959	9	0
chr18	36990963	9	1
chr18	36990972	9	7
chr18	36991060	23	19
chr18	36991085	23	19
chr18	36991093	23	21
chr18	36992038	13	12
chr18	36992067	26	25
chr18	36992082	13	13
chr18	36992096	39	34
chr18	36992176	23	12
chr18	36992256	49	34
chr18	36992287	49	5
chr18	36996198	15	12
chr18	36996221	27	16
chr18	36996233	12	8
chr18	36996275	17	7
chr18	36997518	2	2
chr18	36997531	2	2
chr18	36997533	2	2
chr18	36997639	4	0
chr18	36998815	25	22
chr18	36998845	25	25
chr18	37050574	6	6
chr18	37050579	15	9
chr18	37050613	16	11
chr18	37050739	37	19
chr18	37050772	40	19
chr18	37079968	11	0
chr18	37080208	15	1
chr18	37089971	1	0
chr18	37089974	1	0
chr18	37089990	1	0
chr18	37090024	4	0
chr18	37090110	1	0
chr18	37090124	2	0
chr18	37090140	4	0
chr18	37090151	2	0
chr18	37090153	2	2
chr18	37091983	24	0
chr18	37092006	25	0
chr18	37092103	41	0
chr18	37092105	41	0
chr18	37092132	105	0
chr18	37092160	64	0
chr18	37092162	64	3
chr18	37092232	44	2
chr18	37092252	44	0
chr18	37101168	32	0
chr18	37101196	32	0
chr18	37101198	32	0
chr18	37101306	29	0
chr18	37106124	1	0
chr18	37106138	1	0
chr18	37106142	1	0
chr18	37106147	2	0
chr18	37106149	2	0
chr18	37106177	2	0
chr18	37106188	2	0
chr18	37106286	11	0
chr18	37106290	11	0
chr18	37106301	11	0
chr18	37107725	17	7
chr18	37107744	17	0
chr18	37107777	9	0
chr18	37107806	9	0
chr18	37107811	29	0
chr18	37107865	23	0
chr18	37107882	22	1
chr18	37113022	27	5
chr18	37113062	6	0
chr18	37113066	6	2
chr18	37113087	6	0
chr18	37114201	2	0
chr18	37114205	2	0
chr18	37114343	2	0
chr18	37114348	2	0
chr18	37114354	2	0
chr18	37114439	3	0
chr18	37114457	3	0
chr18	37114459	3	0
chr18	37114469	3	0
chr18	37114509	1	0
chr18	37114608	3	0
chr18	37114614	3	2
chr18	37114628	3	2
chr18	37120118	1	0
chr18	37120126	1	0
chr18	37120129	1	0
chr18	37120176	2	0
chr18	37120224	2	0
chr18	37120231	2	0
chr18	37120236	2	0
chr18	37120238	2	0
chr18	37120262	1	0
chr18	37120276	1	0
chr18	37120366	1	0
chr18	37120384	2	0
chr18	37120389	2	0
chr18	37120391	2	0
chr18	37120473	2	0
chr18	37120481	2	0
chr18	37139848	2	0
chr18	37139853	2	0
chr18	37139855	2	0
chr18	37139909	5	0
chr18	37139920	5	0
chr18	37139922	5	5
chr18	37139974	3	0
chr18	37139979	3	0
chr18	37139983	59	14
chr18	37139997	57	19
chr18	37140006	56	20
chr18	37140090	13	13
chr18	37140098	13	13
chr18	37140110	13	13
chr18	37145408	8	6
chr18	37145590	1	1
chr18	37145948	22	17
chr18	37146025	30	20
chr18	37146059	30	23
chr18	37146888	14	8
chr18	37146891	14	7
chr18	37146951	17	6
chr18	37146982	24	16
chr18	37146987	19	12
chr18	37146995	19	10
chr18	37147005	19	7
chr18	37147021	12	8
chr18	37147950	2	0
chr18	37147957	4	3
chr18	37147977	4	3
chr18	37147979	4	2
chr18	37147987	2	2
chr18	37147991	2	2
chr18	37152289	14	0
chr18	37152384	1	0
chr18	37152389	1	0
chr18	37152393	6	2
chr18	37152407	5	0
chr18	37152411	5	0
chr18	37152416	5	0
chr18	37152418	5	0
chr18	37152446	1	0
chr18	37152457	1	0
chr18	37152523	26	0
chr18	37152547	27	0
chr18	37152677	1	0
chr18	37171127	11	0
chr18	37171169	17	2
chr18	37179966	1	0
chr18	37180014	2	0
chr18	37180021	2	0
chr18	37180026	2	0
chr18	37180028	2	0
chr18	37180147	1	0
chr18	37180152	1	0
chr18	37180156	1	0
chr18	37180541	37	0
chr18	37180581	49	0
chr18	37180601	49	0
chr18	37182791	1	1
chr18	37182809	1	1
chr18	37183038	18	6
chr18	37191717	16	4
chr18	37191867	15	7
chr18	37197573	10	7
chr18	37197583	10	9
chr18	37197588	10	9
chr18	37197608	23	7
chr18	37197626	24	8
chr18	37197642	33	22
chr18	37197653	9	4
chr18	37197691	21	14
chr18	37197693	21	17
chr18	37197701	45	31
chr18	37197715	24	16
chr18	37197719	24	15
chr18	37197756	23	12
chr18	37197776	23	15
chr18	37197787	10	4
chr18	37197797	10	7
chr18	37197802	10	7
chr18	37197822	22	13
chr18	37197836	21	13
chr18	37197840	22	14
chr18	37197856	31	23
chr18	37197867	9	4
chr18	37197915	17	9
chr18	37199267	19	6
chr18	37202409	1	1
chr18	37202634	1	1
chr18	37205409	23	17
chr18	37205484	20	6
chr18	37205495	19	12
chr18	37205501	20	15
chr18	37205562	18	9
chr18	37205586	6	2
chr18	37205601	1	0
chr18	37205623	1	1
chr18	37205683	22	15
chr18	37205690	22	1
chr18	37205694	22	12
chr18	37205716	22	16
chr18	37205819	1	0
chr18	37205882	2	0
chr18	37205918	4	2
chr18	37233590	5	2
chr18	37233711	5	4
chr18	37233731	4	0
chr18	37249575	1	0
chr18	37249602	1	0
chr18	37249605	1	0
chr18	37249737	11	7
chr18	37249750	20	7
chr18	37249755	9	0
chr18	37249758	9	0
chr18	37249769	9	0
chr18	37249778	9	0
chr18	37249808	4	0
chr18	37249862	1	1
chr18	37249877	2	1
chr18	37249883	9	0
chr18	37249905	7	0
chr18	37249910	8	0
chr18	37250030	59	17
chr18	37250035	60	31
chr18	37250037	60	18
chr18	37250051	69	7
chr18	37251636	21	0
chr18	37251646	21	0
chr18	37251655	21	0
chr18	37251714	4	0
chr18	37251725	4	0
chr18	37269977	18	10
chr18	37270126	17	6
chr18	37270688	15	8
chr18	37270740	11	7
chr18	37275982	12	5
chr18	37276104	60	10
chr18	37303457	20	3
chr18	37303472	20	3
chr18	37303488	20	0
chr18	37303524	10	0
chr18	37303527	10	0
chr18	37303533	9	0
chr18	37303539	10	0
chr18	37303546	9	0
chr18	37303552	5	0
chr18	37303555	5	0
chr18	37303575	13	0
chr18	37303585	12	0
chr18	37303595	6	0
chr18	37303706	1	0
chr18	37303737	32	0
chr18	37303751	32	0
chr18	37303759	32	0
chr18	37303764	32	0
chr18	37303878	2	0
chr18	37303880	2	0
chr18	37303958	2	1
chr18	37303964	2	0
chr18	37304070	11	0
chr18	37304092	11	0
chr18	37304098	11	0
chr18	37304173	1	0
chr18	37304267	19	14
chr18	37304304	2	0
chr18	37304405	28	8
chr18	37304407	27	8
chr18	37304417	28	8
chr18	37304433	40	13
chr18	37304463	25	5
chr18	37304469	43	6
chr18	37304485	30	0
chr18	37304525	42	3
chr18	37304548	19	4
chr18	37304636	1	0
chr18	37304849	2	2
chr18	37315995	7	0
chr18	37316074	6	6
chr18	37322893	70	67
chr18	37323005	18	17
chr18	37344636	19	12
chr18	37344669	27	12
chr18	37344693	8	0
chr18	37344699	3	0
chr18	37344754	16	0
chr18	37345522	8	5
chr18	37354546	22	4
chr18	37361672	8	0
chr18	37361802	3	1
chr18	37382830	11	3
chr18	37382882	22	14
chr18	37388323	20	9
chr18	37388343	22	9
chr18	37388366	3	2
chr18	37388371	3	2
chr18	37396246	6	0
chr18	37396263	6	0
chr18	37402047	16	12
chr18	37402091	27	24
chr18	37424876	33	0
chr18	37424885	32	0
chr18	37424905	33	0
chr18	37424983	47	0
chr18	37424988	47	0
chr18	37425002	47	0
chr18	37425544	23	0
chr18	37425554	23	0
chr18	37425560	23	0
chr18	37425673	20	0
chr18	37425684	35	0
chr18	37425702	15	0
chr18	37425764	9	0
chr18	37425770	39	0
chr18	37425779	30	0
chr18	37425845	23	0
chr18	37435968	6	6
chr18	37436115	21	12
chr18	37445015	5	0
chr18	37445032	35	0
chr18	37445048	35	0
chr18	37445064	30	0
chr18	37445348	8	6
chr18	37445354	8	6
chr18	37445366	8	0
chr18	37445376	8	0
chr18	37445385	2	0
chr18	37445417	2	0
chr18	37454445	20	0
chr18	37454448	20	0
chr18	37454519	19	0
chr18	37454524	19	0
chr18	37454908	2	0
chr18	37455078	13	0
chr18	37455353	13	0
chr18	37455370	13	0
chr18	37455499	5	0
chr18	37455506	5	0
chr18	37455511	5	0
chr18	37455528	5	0
chr18	37455711	2	0
chr18	37455716	2	1
chr18	37456250	41	19
chr18	37456276	41	20
chr18	37456380	15	0
chr18	37456414	14	0
chr18	37456463	19	0
chr18	37456470	19	0
chr18	37460909	14	7
chr18	37460928	14	0
chr18	37460998	48	4
chr18	37461027	48	6
chr18	37489986	16	9
chr18	37501832	28	4
chr18	37524082	8	8
chr18	37524094	13	12
chr18	37524120	4	3
chr18	37524872	1	1
chr18	37524880	1	1
chr18	37524893	1	1
chr18	37524902	1	1
chr18	37525056	1	0
chr18	37525071	1	0
chr18	37525124	19	13
chr18	37525140	19	9
chr18	37525150	19	14
chr18	37525158	19	14
chr18	37525163	20	16
chr18	37525194	15	9
chr18	37525254	14	9
chr18	37525257	14	10
chr18	37526555	1	0
chr18	37526737	8	7
chr18	37546140	18	10
chr18	37546193	32	15
chr18	37546211	47	15
chr18	37546332	41	17
chr18	37546416	22	5
chr18	37547754	8	0
chr18	37547858	5	2
chr18	37595708	24	0
chr18	37595727	24	0
chr18	37595815	48	18
chr18	37595826	47	18
chr18	37602032	3	0
chr18	37602061	9	1
chr18	37602092	5	1
chr18	37602494	30	7
chr18	37602539	30	13
chr18	37627721	24	10
chr18	37627758	28	13
chr18	37627773	28	14
chr18	37635115	33	0
chr18	37635149	34	0
chr18	37635205	30	0
chr18	37639390	17	0
chr18	37639424	16	0
chr18	37639452	14	0
chr18	37639473	14	0
chr18	37639480	14	0
chr18	37645475	49	0
chr18	37645485	49	0
chr18	37645553	30	0
chr18	37645567	30	0
chr18	37645582	72	0
chr18	37645683	8	0
chr18	37645705	9	0
chr18	37645715	1	0
chr18	37645721	1	0
chr18	37645893	1	0
chr18	37646557	18	0
chr18	37646591	18	0
chr18	37646640	16	0
chr18	37646647	16	0
chr18	37651017	16	3
chr18	37651051	16	0
chr18	37651100	31	11
chr18	37651107	31	11
chr18	37665541	11	0
chr18	37665550	11	2
chr18	37669786	12	12
chr18	37669820	14	6
chr18	37669878	28	0
chr18	37679657	2	0
chr18	37679669	2	0
chr18	37679671	2	0
chr18	37679690	2	0
chr18	37679708	2	0
chr18	37679717	1	0
chr18	37679836	2	1
chr18	37679873	20	0
chr18	37679907	19	0
chr18	37679935	17	0
chr18	37679963	15	0
chr18	37687755	2	1
chr18	37687860	8	3
chr18	37703289	2	0
chr18	37703300	2	0
chr18	37703452	1	0
chr18	37703462	7	3
chr18	37703522	18	7
chr18	37703555	31	14
chr18	37703558	13	2
chr18	37703560	15	4
chr18	37703566	15	5
chr18	37703597	17	8
chr18	37703603	31	17
chr18	37703649	11	1
chr18	37703672	38	10
chr18	37703675	38	9
chr18	37703766	39	0
chr18	37703837	19	9
chr18	37703848	6	1
chr18	37703886	1	0
chr18	37703889	1	0
chr18	37704044	1	1
chr18	37715279	8	8
chr18	37724836	55	11
chr18	37724854	55	11
chr18	37724864	65	52
chr18	37724927	1	0
chr18	37724965	9	4
chr18	37724970	9	4
chr18	37724991	19	13
chr18	37724999	19	10
chr18	37725011	10	4
chr18	37735618	5	0
chr18	37735648	16	7
chr18	37735657	16	6
chr18	37735686	6	1
chr18	37735690	6	0
chr18	37735697	1	1
chr18	37735754	2	0
chr18	37735779	2	0
chr18	37741447	23	9
chr18	37741597	21	5
chr18	37747364	39	18
chr18	37747423	39	24
chr18	37747443	22	14
chr18	37747457	22	15
chr18	37747477	11	2
chr18	37747492	11	0
chr18	37753202	14	5
chr18	37753352	17	10
chr18	37761302	17	8
chr18	37761312	17	5
chr18	37761354	16	10
chr18	37771618	19	7
chr18	37771768	17	8
chr18	37789874	40	11
chr18	37789881	40	9
chr18	37789884	40	12
chr18	37789966	10	0
chr18	37789991	10	1
chr18	37790036	13	4
chr18	37790048	13	5
chr18	37790069	28	10
chr18	37790073	16	9
chr18	37790086	49	20
chr18	37790093	33	10
chr18	37790096	33	9
chr18	37790133	1	0
chr18	37790203	8	4
chr18	37790248	11	2
chr18	37790260	11	3
chr18	37790281	23	7
chr18	37790285	12	5
chr18	37790298	44	16
chr18	37790305	32	9
chr18	37790308	32	10
chr18	37790390	8	2
chr18	37790415	8	3
chr18	37790460	9	4
chr18	37790472	9	1
chr18	37790493	25	11
chr18	37790497	15	10
chr18	37790510	16	9
chr18	37790602	6	2
chr18	37790627	7	1
chr18	37790672	18	6
chr18	37790684	17	6
chr18	37790705	46	19
chr18	37790709	28	10
chr18	37790723	28	9
chr18	37796329	23	9
chr18	37796558	1	0
chr18	37796576	1	1
chr18	37802686	10	10
chr18	37802720	10	10
chr18	37803588	56	0
chr18	37803608	55	0
chr18	37803654	68	0
chr18	37803659	68	0
chr18	37803663	68	0
chr18	37803670	68	0
chr18	37803695	26	0
chr18	37803703	26	0
chr18	37803712	27	0
chr18	37803726	24	0
chr18	37803738	1	0
chr18	37803740	9	0
chr18	37803743	9	0
chr18	37803745	9	0
chr18	37803767	10	0
chr18	37803774	32	0
chr18	37803791	22	0
chr18	37803832	47	0
chr18	37803842	48	0
chr18	37803844	48	0
chr18	37803847	48	0
chr18	37803852	47	0
chr18	37803862	55	0
chr18	37803874	30	0
chr18	37803887	30	0
chr18	37803890	30	0
chr18	37803898	19	0
chr18	37812570	20	10
chr18	37812586	20	0
chr18	37812593	20	0
chr18	37812604	20	10
chr18	37813662	8	0
chr18	37815186	18	0
chr18	37815211	23	0
chr18	37815241	5	0
chr18	37815247	5	2
chr18	37815256	2	0
chr18	37815292	42	0
chr18	37815315	41	0
chr18	37815320	42	0
chr18	37821621	42	0
chr18	37821691	1	0
chr18	37821729	1	0
chr18	37821741	18	0
chr18	37821766	52	1
chr18	37821781	33	0
chr18	37821783	33	0
chr18	37821790	34	0
chr18	37821795	34	0
chr18	37821840	18	0
chr18	37821855	17	0
chr18	37821871	18	1
chr18	37822403	26	0
chr18	37822465	26	6
chr18	37822490	18	0
chr18	37825448	7	3
chr18	37828597	8	0
chr18	37828610	8	0
chr18	37828652	16	0
chr18	37828666	15	0
chr18	37828851	14	0
chr18	37828859	14	0
chr18	37828864	14	0
chr18	37829765	1	0
chr18	37829780	1	0
chr18	37829791	1	0
chr18	37834318	3	0
chr18	37834323	3	0
chr18	37834325	3	0
chr18	37834332	3	0
chr18	37834375	5	0
chr18	37834377	5	0
chr18	37834382	16	0
chr18	37834413	12	0
chr18	37834917	45	0
chr18	37834934	45	0
chr18	37835033	36	0
chr18	37835146	3	0
chr18	37835168	2	0
chr18	37835173	2	0
chr18	37840155	1	0
chr18	37840158	1	0
chr18	37841423	9	0
chr18	37841454	10	0
chr18	37841499	12	0
chr18	37841510	12	0
chr18	37841826	17	0
chr18	37841859	30	0
chr18	37841868	15	0
chr18	37841895	28	0
chr18	37841910	26	0
chr18	37841916	26	0
chr18	37845040	1	0
chr18	37845606	22	0
chr18	37845688	27	0
chr18	37845694	26	0
chr18	37845697	28	0
chr18	37845703	26	0
chr18	37845708	45	0
chr18	37845713	18	0
chr18	37845827	37	0
chr18	37845855	12	0
chr18	37845871	26	0
chr18	37845882	26	0
chr18	37845893	15	0
chr18	37845898	1	0
chr18	37846083	1	0
chr18	37849636	17	0
chr18	37849660	17	0
chr18	37850579	44	0
chr18	37850641	9	0
chr18	37850656	2	0
chr18	37850854	3	0
chr18	37850864	3	0
chr18	37850882	3	0
chr18	37850945	28	0
chr18	37850956	38	0
chr18	37851043	40	0
chr18	37851359	17	0
chr18	37851401	37	0
chr18	37851428	49	0
chr18	37851443	23	0
chr18	37851449	23	0
chr18	37854547	78	0
chr18	37854553	77	0
chr18	37854555	78	0
chr18	37854679	1	0
chr18	37859474	1	0
chr18	37862337	29	15
chr18	37869816	18	0
chr18	37869847	18	2
chr18	37869927	24	0
chr18	37869945	24	0
chr18	37875909	1	0
chr18	37875938	2	0
chr18	37875959	11	0
chr18	37875980	3	0
chr18	37875985	10	7
chr18	37876018	26	0
chr18	37876036	54	7
chr18	37876067	44	4
chr18	37876099	10	0
chr18	37880130	16	4
chr18	37880146	16	0
chr18	37880157	16	0
chr18	37880164	50	12
chr18	37880167	35	0
chr18	37880210	3	0
chr18	37880234	22	0
chr18	37880246	19	0
